"","date","mean"
"3245",2016-01-03,4.34333333333333
"3246",2016-01-04,4.75208333333333
"3247",2016-01-05,5.3175
"3248",2016-01-06,5.2725
"3249",2016-01-07,5.07791666666667
"3250",2016-01-08,4.92916666666667
"3251",2016-01-09,4.92583333333333
"3252",2016-01-10,4.80625
"3253",2016-01-11,4.65166666666667
"3254",2016-01-12,4.54875
"3255",2016-01-13,4.965
"3256",2016-01-14,4.64541666666667
"3257",2016-01-15,4.51458333333333
"3258",2016-01-16,4.32541666666667
"3259",2016-01-17,4.495
"3260",2016-01-18,4.75375
"3261",2016-01-19,5.12875
"3262",2016-01-20,4.97166666666667
"3263",2016-01-21,4.95916666666667
"3264",2016-01-22,5.4525
"3265",2016-01-23,5.70458333333333
"3266",2016-01-24,5.21875
"3267",2016-01-25,4.94416666666667
"3268",2016-01-26,4.73666666666667
"3269",2016-01-27,4.55125
"3270",2016-01-28,4.50041666666667
"3271",2016-01-29,4.63833333333333
"3272",2016-01-30,4.63291666666667
"3273",2016-01-31,4.60375
"3274",2016-02-01,4.09666666666667
"3275",2016-02-02,4.11583333333333
"3276",2016-02-03,4.10458333333333
"3277",2016-02-04,4.06958333333333
"3278",2016-02-05,4.29833333333333
"3279",2016-02-06,4.37291666666667
"3280",2016-02-07,4.53083333333333
"3281",2016-02-08,4.60666666666667
"3282",2016-02-09,4.59166666666667
"3283",2016-02-10,4.54375
"3284",2016-02-11,4.53416666666667
"3285",2016-02-12,4.525
"3286",2016-02-13,4.39625
"3287",2016-02-14,4.25125
"3288",2016-02-15,4.2775
"3289",2016-02-16,4.59416666666667
"3290",2016-02-17,5.42541666666667
"3291",2016-02-18,5.44791666666667
"3292",2016-02-19,5.055
"3293",2016-02-20,4.73208333333333
"3294",2016-02-21,4.61833333333333
"3295",2016-02-22,4.44916666666667
"3296",2016-02-23,4.49166666666667
"3297",2016-02-24,4.45666666666667
"3298",2016-02-25,4.47791666666667
"3299",2016-02-26,4.54208333333333
"3300",2016-02-27,4.40625
"3301",2016-02-28,4.24375
"3302",2016-02-29,4.09125
"3303",2016-03-01,4.27791666666667
"3304",2016-03-02,4.4575
"3305",2016-03-03,4.60291666666667
"3306",2016-03-04,4.70416666666667
"3307",2016-03-05,5.16833333333333
"3308",2016-03-06,5.51916666666667
"3309",2016-03-07,5.38208333333333
"3310",2016-03-08,5.08458333333333
"3311",2016-03-09,5.0675
"3312",2016-03-10,5.31375
"3313",2016-03-11,5.74173913043478
"3314",2016-03-12,5.62666666666667
"3315",2016-03-13,5.77545454545455
"3316",2016-03-14,5.48869565217391
"3317",2016-03-15,5.14625
"3318",2016-03-16,5.34333333333333
"3319",2016-03-17,5.53125
"3320",2016-03-18,5.6904347826087
"3321",2016-03-19,5.61458333333333
